515.00 0.00 0.00 24.00 7.50
516.00 0.00 0.00 47.00 34.02
518.00 0.00 0.00 -1.00 24.15
519.00 1.00 1.00 36.00 26.00
520.00 0.00 0.00 32.00 7.90
522.00 0.00 0.00 22.00 7.90
523.00 0.00 0.00 -1.00 7.22
526.00 0.00 0.00 40.50 7.75
528.00 0.00 0.00 -1.00 221.78
530.00 0.00 0.00 23.00 11.50
532.00 0.00 0.00 -1.00 7.23
533.00 0.00 0.00 17.00 7.23
534.00 1.00 1.00 -1.00 22.36
535.00 0.00 1.00 30.00 8.66
536.00 1.00 1.00 7.00 26.25
538.00 1.00 1.00 30.00 106.42
539.00 0.00 0.00 -1.00 14.50
541.00 1.00 1.00 36.00 71.00
542.00 0.00 1.00 9.00 31.27
543.00 0.00 1.00 11.00 31.27
545.00 0.00 0.00 50.00 106.42
546.00 0.00 0.00 64.00 26.00
548.00 1.00 0.00 -1.00 13.86
550.00 1.00 0.00 8.00 36.75
551.00 1.00 0.00 17.00 110.88
552.00 0.00 0.00 27.00 26.00
555.00 1.00 1.00 22.00 7.78
557.00 1.00 1.00 48.00 39.60
558.00 0.00 0.00 -1.00 227.53
560.00 1.00 1.00 36.00 17.40
561.00 0.00 0.00 -1.00 7.75
562.00 0.00 0.00 40.00 7.90
563.00 0.00 0.00 28.00 13.50
565.00 0.00 1.00 -1.00 8.05
566.00 0.00 0.00 24.00 24.15
567.00 0.00 0.00 19.00 7.90
568.00 0.00 1.00 29.00 21.07
569.00 0.00 0.00 -1.00 7.23
570.00 1.00 0.00 32.00 7.85
572.00 1.00 1.00 53.00 51.48
573.00 1.00 0.00 36.00 26.39
574.00 1.00 1.00 -1.00 7.75
575.00 0.00 0.00 16.00 8.05
576.00 0.00 0.00 19.00 14.50
577.00 1.00 1.00 34.00 13.00
578.00 1.00 1.00 39.00 55.90
579.00 0.00 1.00 -1.00 14.46
581.00 1.00 1.00 25.00 30.00
582.00 1.00 1.00 39.00 110.88
584.00 0.00 0.00 36.00 40.12
585.00 0.00 0.00 -1.00 8.71
586.00 1.00 1.00 18.00 79.65
587.00 0.00 0.00 47.00 15.00
588.00 1.00 0.00 60.00 79.20
589.00 0.00 0.00 22.00 8.05
590.00 0.00 0.00 -1.00 8.05
591.00 0.00 0.00 35.00 7.12
593.00 0.00 0.00 47.00 7.25
594.00 0.00 1.00 -1.00 7.75
596.00 0.00 0.00 36.00 24.15
597.00 1.00 1.00 -1.00 33.00
598.00 0.00 0.00 49.00 0.00
599.00 0.00 0.00 -1.00 7.22
600.00 1.00 0.00 49.00 56.93
601.00 1.00 1.00 24.00 27.00
602.00 0.00 0.00 -1.00 7.90
603.00 0.00 0.00 -1.00 42.40
604.00 0.00 0.00 44.00 8.05
605.00 1.00 0.00 35.00 26.55
606.00 0.00 0.00 36.00 15.55
607.00 0.00 0.00 30.00 7.90
608.00 1.00 0.00 27.00 30.50
609.00 1.00 1.00 22.00 41.58
611.00 0.00 1.00 39.00 31.27
612.00 0.00 0.00 -1.00 7.05
613.00 1.00 1.00 -1.00 15.50
618.00 0.00 1.00 26.00 16.10
619.00 1.00 1.00 4.00 39.00
620.00 0.00 0.00 26.00 10.50
621.00 0.00 0.00 27.00 14.45
622.00 1.00 0.00 42.00 52.55
626.00 0.00 0.00 61.00 32.32
627.00 0.00 0.00 57.00 12.35
630.00 0.00 0.00 -1.00 7.73
631.00 1.00 0.00 80.00 30.00
632.00 0.00 0.00 51.00 7.05
633.00 1.00 0.00 32.00 30.50
635.00 0.00 1.00 9.00 27.90
636.00 1.00 1.00 28.00 13.00
638.00 0.00 0.00 31.00 26.25
640.00 0.00 0.00 -1.00 16.10
641.00 0.00 0.00 20.00 7.85
642.00 1.00 1.00 24.00 69.30
643.00 0.00 1.00 2.00 27.90
644.00 1.00 0.00 -1.00 56.50
645.00 1.00 1.00 0.75 19.26
646.00 1.00 0.00 48.00 76.73
647.00 0.00 0.00 19.00 7.90
648.00 1.00 0.00 56.00 35.50
651.00 0.00 0.00 -1.00 7.90
652.00 1.00 1.00 18.00 23.00
653.00 0.00 0.00 21.00 8.43
654.00 1.00 1.00 -1.00 7.83
655.00 0.00 1.00 18.00 6.75
656.00 0.00 0.00 24.00 73.50
657.00 0.00 0.00 -1.00 7.90
658.00 0.00 1.00 32.00 15.50
659.00 0.00 0.00 23.00 13.00
660.00 0.00 0.00 58.00 113.28
661.00 1.00 0.00 50.00 133.65
663.00 0.00 0.00 47.00 25.59
664.00 0.00 0.00 36.00 7.50
666.00 0.00 0.00 32.00 73.50
667.00 0.00 0.00 25.00 13.00
668.00 0.00 0.00 -1.00 7.78
669.00 0.00 0.00 43.00 8.05
670.00 1.00 1.00 -1.00 52.00
671.00 1.00 1.00 40.00 39.00
672.00 0.00 0.00 31.00 52.00
673.00 0.00 0.00 70.00 10.50
674.00 1.00 0.00 31.00 13.00
675.00 0.00 0.00 -1.00 0.00
677.00 0.00 0.00 24.50 8.05
678.00 1.00 1.00 18.00 9.84
679.00 0.00 1.00 43.00 46.90
680.00 1.00 0.00 36.00 512.33
682.00 1.00 0.00 27.00 76.73
683.00 0.00 0.00 20.00 9.22
685.00 0.00 0.00 60.00 39.00
687.00 0.00 0.00 14.00 39.69
688.00 0.00 0.00 19.00 10.17
689.00 0.00 0.00 18.00 7.80
690.00 1.00 1.00 15.00 211.34
691.00 1.00 0.00 31.00 57.00
693.00 1.00 0.00 -1.00 56.50
695.00 0.00 0.00 60.00 26.55
696.00 0.00 0.00 52.00 13.50
697.00 0.00 0.00 44.00 8.05
698.00 1.00 1.00 -1.00 7.73
699.00 0.00 0.00 49.00 110.88
700.00 0.00 0.00 42.00 7.65
702.00 1.00 0.00 35.00 26.29
703.00 0.00 1.00 18.00 14.45
704.00 0.00 0.00 25.00 7.74
705.00 0.00 0.00 26.00 7.85
706.00 0.00 0.00 39.00 26.00
707.00 1.00 1.00 45.00 13.50
708.00 1.00 0.00 42.00 26.29
709.00 1.00 1.00 22.00 151.55
711.00 1.00 1.00 24.00 49.50
712.00 0.00 0.00 -1.00 26.55
714.00 0.00 0.00 29.00 9.48
716.00 0.00 0.00 19.00 7.65
718.00 1.00 1.00 27.00 10.50
719.00 0.00 0.00 -1.00 15.50
720.00 0.00 0.00 33.00 7.78
722.00 0.00 0.00 17.00 7.05
723.00 0.00 0.00 34.00 13.00
724.00 0.00 0.00 50.00 13.00
725.00 1.00 0.00 27.00 53.10
726.00 0.00 0.00 20.00 8.66
728.00 1.00 1.00 -1.00 7.74
730.00 0.00 1.00 25.00 7.92
731.00 1.00 1.00 29.00 211.34
732.00 0.00 0.00 11.00 18.79
733.00 0.00 0.00 -1.00 0.00
735.00 0.00 0.00 23.00 13.00
738.00 1.00 0.00 35.00 512.33
740.00 0.00 0.00 -1.00 7.90
741.00 1.00 0.00 -1.00 30.00
742.00 0.00 0.00 36.00 78.85
743.00 1.00 1.00 21.00 262.38
744.00 0.00 0.00 24.00 16.10
745.00 1.00 0.00 31.00 7.92
746.00 0.00 0.00 70.00 71.00
747.00 0.00 0.00 16.00 20.25
749.00 0.00 0.00 19.00 53.10
750.00 0.00 0.00 31.00 7.75
751.00 1.00 1.00 4.00 23.00
753.00 0.00 0.00 33.00 9.50
754.00 0.00 0.00 23.00 7.90
755.00 1.00 1.00 48.00 65.00
756.00 1.00 0.00 0.67 14.50
757.00 0.00 0.00 28.00 7.80
758.00 0.00 0.00 18.00 11.50
759.00 0.00 0.00 34.00 8.05
760.00 1.00 1.00 33.00 86.50
761.00 0.00 0.00 -1.00 14.50
762.00 0.00 0.00 41.00 7.12
763.00 1.00 0.00 20.00 7.23
764.00 1.00 1.00 36.00 120.00
765.00 0.00 0.00 16.00 7.78
766.00 1.00 1.00 51.00 77.96
768.00 0.00 1.00 30.50 7.75
769.00 0.00 0.00 -1.00 24.15
770.00 0.00 0.00 32.00 8.36
771.00 0.00 0.00 24.00 9.50
772.00 0.00 0.00 48.00 7.85
773.00 0.00 1.00 57.00 10.50
774.00 0.00 0.00 -1.00 7.22
775.00 1.00 1.00 54.00 23.00
777.00 0.00 0.00 -1.00 7.75
778.00 1.00 1.00 5.00 12.47
780.00 1.00 1.00 43.00 211.34
781.00 1.00 1.00 13.00 7.23
783.00 0.00 0.00 29.00 30.00
785.00 0.00 0.00 25.00 7.05
786.00 0.00 0.00 25.00 7.25
787.00 1.00 1.00 18.00 7.50
788.00 0.00 0.00 8.00 29.12
789.00 1.00 0.00 1.00 20.57
790.00 0.00 0.00 46.00 79.20
791.00 0.00 0.00 -1.00 7.75
793.00 0.00 1.00 -1.00 69.55
795.00 0.00 0.00 25.00 7.90
797.00 1.00 1.00 49.00 25.93
798.00 1.00 1.00 31.00 8.68
800.00 0.00 1.00 30.00 24.15
801.00 0.00 0.00 34.00 13.00
802.00 1.00 1.00 31.00 26.25
803.00 1.00 0.00 11.00 120.00
804.00 1.00 0.00 0.42 8.52
806.00 0.00 0.00 31.00 7.78
807.00 0.00 0.00 39.00 0.00
808.00 0.00 1.00 18.00 7.78
809.00 0.00 0.00 39.00 13.00
810.00 1.00 1.00 33.00 53.10
811.00 0.00 0.00 26.00 7.89
812.00 0.00 0.00 39.00 24.15
813.00 0.00 0.00 35.00 10.50
814.00 0.00 1.00 6.00 31.27
815.00 0.00 0.00 30.50 8.05
816.00 0.00 0.00 -1.00 0.00
817.00 0.00 1.00 23.00 7.92
820.00 0.00 0.00 10.00 27.90
821.00 1.00 1.00 52.00 93.50
823.00 0.00 0.00 38.00 0.00
824.00 1.00 1.00 27.00 12.47
825.00 0.00 0.00 2.00 39.69
826.00 0.00 0.00 -1.00 6.95
827.00 0.00 0.00 -1.00 56.50
829.00 1.00 0.00 -1.00 7.75
831.00 1.00 1.00 15.00 14.45
832.00 1.00 0.00 0.83 18.75
833.00 0.00 0.00 -1.00 7.23
834.00 0.00 0.00 23.00 7.85
835.00 0.00 0.00 18.00 8.30
836.00 1.00 1.00 39.00 83.16
837.00 0.00 0.00 21.00 8.66
838.00 0.00 0.00 -1.00 8.05
839.00 1.00 0.00 32.00 56.50
840.00 1.00 0.00 -1.00 29.70
841.00 0.00 0.00 20.00 7.92
842.00 0.00 0.00 16.00 10.50
843.00 1.00 1.00 30.00 31.00
845.00 0.00 0.00 17.00 8.66
847.00 0.00 0.00 -1.00 69.55
848.00 0.00 0.00 35.00 7.90
849.00 0.00 0.00 28.00 33.00
850.00 1.00 1.00 -1.00 89.10
851.00 0.00 0.00 4.00 31.27
852.00 0.00 0.00 74.00 7.78
853.00 0.00 1.00 9.00 15.25
854.00 1.00 1.00 16.00 39.40
855.00 0.00 1.00 44.00 26.00
856.00 1.00 1.00 18.00 9.35
857.00 1.00 1.00 45.00 164.87
858.00 1.00 0.00 51.00 26.55
861.00 0.00 0.00 41.00 14.11
862.00 0.00 0.00 21.00 11.50
863.00 1.00 1.00 48.00 25.93
